customer_id,gstin,legal_name,trade_name,gst_status,gst_registration_date,gst_return_period,return_type,return_filing_date,return_status,filing_frequency,filing_delay_days,gstr1_sales_value,gstr3b_taxable_outward_supply,gstr3b_net_tax_liability,total_taxable_turnover,b2b_sales_amount,b2c_sales_amount,b2b_sales_percentage,b2c_sales_percentage,export_sales_amount,sez_sales_amount,reverse_charge_sales_amount,igst_amount,cgst_amount,sgst_amount,cess_amount,itc_available_amount,itc_claimed_amount,itc_reversed_amount,net_itc_amount,unique_buyer_count,unique_b2b_buyer_count,top_buyer_sales_percentage,buyer_concentration_level,monthly_turnover,quarterly_turnover,turnover_growth_mom,turnover_growth_qoq,turnover_growth_yoy,turnover_decline_percentage,consecutive_declining_quarters,filing_regularity_percentage,missed_return_count,late_return_count,business_vintage_years,annualised_gst_turnover,proposed_loan_amount,gst_turnover_to_loan_ratio,maximum_loan_by_gst_rule,gst_data_completeness_score,gst_risk_flag,gst_underwriting_score
CUSTGST0001085,24ABCDE001084FZ5,Construction Enterprises 2084,Construction Trade 2084,ACTIVE,2020-09-16,2025-04,GSTR1,2025-04-17,LATE,MONTHLY,10,1045541.7837,1053090.1205,66917.1593,1053090.1205,684647.1493,498501.853,57.8665,42.1335,39727.7965,54418.2266,19948.2221,7545.6821,29601.8593,29601.8593,167.7585,75086.4152,62192.1097,3651.0982,58541.0115,10,9,48.8398,HIGH,1183149.0024,3357352.8386,3.3929,16.9622,-1.4101,1.4101,1,82.7835,1,3,6.3906,14197788.0283,8749156.2076,1.6228,4244954.4316,0.9737,MEDIUM,63.9895
CUSTGST0001086,33ABCDE001085FZ6,Logistics Enterprises 2085,Logistics Trade 2085,ACTIVE,2020-09-23,2026-01,GSTR3B,2026-01-10,LATE,MONTHLY,1,272688.4316,280503.7762,29787.2735,280503.7762,137031.449,167651.9353,44.975,55.025,26560.0469,12183.606,14639.9182,10245.3382,8642.9642,8642.9642,2256.0069,29143.7715,26091.7454,1881.9257,24209.8197,87,64,54.5456,HIGH,304683.3843,909355.7729,-11.2376,15.1859,9.1772,0.0,1,97.6762,3,2,6.6092,3656200.6118,2883901.6343,1.2678,2293887.5691,0.9569,MEDIUM,58.0973
CUSTGST0001087,19ABCDE001086FZ7,Food Enterprises 2086,Food Trade 2086,ACTIVE,2019-04-23,2026-05,GSTR3B,2026-05-05,LATE,MONTHLY,15,160331.6605,156402.871,20635.5649,156402.871,89269.3763,86076.7277,50.9104,49.0896,26707.9286,848.1753,656.6039,8333.6454,5752.0452,5752.0452,797.8291,7148.0124,6168.8775,572.1381,5596.7393,43,4,8.3759,LOW,175346.1039,483247.5306,21.2153,26.3365,7.2884,0.0,1,66.7141,2,1,7.3728,2104153.2473,876053.9303,2.4019,1171662.075,0.9974,LOW,75.9312
CUSTGST0001088,23ABCDE001087FZ8,Pharma Enterprises 2087,Pharma Trade 2087,ACTIVE,2019-01-11,2026-10,GSTR3B,2026-10-27,FILED,QUARTERLY,0,1515945.3266,1481838.068,127174.7207,1481838.068,654829.3097,959502.4413,40.5635,59.4365,153266.1864,39062.6356,50882.4603,29554.7793,44366.6677,44366.6677,8886.606,116324.2147,97839.6527,14142.4531,83697.1996,11,7,16.7599,LOW,1614331.751,4799400.9348,19.9353,-13.7417,23.8298,0.0,1,100.0,3,1,7.0168,19371981.0115,11666405.5919,1.6605,8253803.2601,0.9787,LOW,69.5724
CUSTGST0001089,06ABCDE001088FZ9,Retail Enterprises 2088,Retail Trade 2088,ACTIVE,2019-07-02,2025-04,GSTR1,2025-04-12,FILED,MONTHLY,0,190094.2395,192831.209,19639.0668,192831.209,96704.0865,120883.2208,44.4438,55.5562,23538.6447,12149.2337,9852.2383,6908.0384,5938.5946,5938.5946,853.8391,20569.7883,15434.2056,2298.1557,13136.05,13,10,41.1136,MEDIUM,217587.3073,605461.2226,10.8905,13.2334,7.0577,0.0,1,98.0,2,0,7.6243,2611047.688,1714269.5474,1.5231,1651623.6991,0.9755,LOW,81.675
CUSTGST0001090,36ABCDE001089FZ1,Wholesale Enterprises 2089,Wholesale Trade 2089,ACTIVE,2021-09-05,2024-04,GSTR1,2024-04-09,LATE,MONTHLY,7,931751.5334,923446.6337,112435.0131,923446.6337,496127.5958,525784.1426,48.549,51.451,34157.9168,77424.621,5518.4174,37930.5771,33435.2665,33435.2665,7633.903,116327.6406,87441.445,16344.6422,71096.8027,229,45,38.2235,MEDIUM,1021911.7384,3192494.9401,10.3224,14.4554,-10.2019,10.2019,1,79.9835,0,0,5.4408,12262940.8607,4521465.4982,2.7122,6571583.571,0.9841,LOW,84.1821
CUSTGST0001091,27ABCDE001090FZ2,Manufacturing Enterprises 2090,Manufacturing Trade 2090,ACTIVE,2017-07-16,2026-09,GSTR3B,2026-09-11,LATE,MONTHLY,5,154041.7562,151425.9715,9950.5703,151425.9715,140449.8628,30208.814,82.2987,17.7013,28872.3854,10063.5055,4582.3382,1168.3124,3908.8544,3908.8544,964.5492,19595.88,15342.9311,1528.206,13814.7251,15,13,49.9703,HIGH,170658.6768,464604.9356,-3.2049,25.6954,34.2462,0.0,1,91.3586,1,2,9.8452,2047904.1215,697348.8546,2.9367,1014571.3253,0.9702,LOW,76.9329
CUSTGST0001092,09ABCDE001091FZ3,Technology Enterprises 2091,Technology Trade 2091,ACTIVE,2023-08-03,2026-12,GSTR3B,2026-12-06,LATE,MONTHLY,1,515582.238,504114.4969,32022.9329,504114.4969,321425.1654,249864.8125,56.263,43.737,75584.3694,8776.7268,6450.751,10143.9227,9455.6598,9455.6598,2967.6907,32829.8092,28614.3958,2986.4568,25627.9391,38,8,43.9103,MEDIUM,571289.9779,1586598.7884,-6.5024,3.6777,1.7171,0.0,1,91.8296,0,3,3.0843,6855479.7344,4878774.8361,1.4052,1500176.9034,0.9859,LOW,76.5547
CUSTGST0001093,29ABCDE001092FZ4,Construction Enterprises 2092,Construction Trade 2092,ACTIVE,2024-08-21,2024-02,GSTR3B,2024-02-21,FILED,MONTHLY,0,551725.3882,549055.0415,65853.2573,549055.0415,313354.4638,254374.916,55.1943,44.8057,23629.089,31856.5835,9402.2565,11617.3576,23945.2833,23945.2833,6345.3331,44391.4594,36238.3072,3917.8892,32320.418,244,43,40.4343,MEDIUM,567729.3798,1691390.2256,-6.853,2.509,14.7394,0.0,1,93.0,2,0,2.5654,6812752.5573,3754834.6225,1.8144,2533117.9188,0.9508,LOW,79.794
CUSTGST0001094,07ABCDE001093FZ5,Logistics Enterprises 2093,Logistics Trade 2093,ACTIVE,2016-02-13,2024-10,GSTR3B,2024-10-18,LATE,MONTHLY,3,408626.8141,420696.7976,31144.027,420696.7976,286421.6916,191636.417,59.9136,40.0864,82947.5299,32710.5973,16924.4785,10076.0205,8836.4564,8836.4564,3395.0936,20549.4867,18201.0134,1088.8246,17112.1888,245,230,36.761,MEDIUM,478058.1086,1422993.425,-5.7782,26.0967,-15.2683,15.2683,4,87.7133,2,3,10.3046,5736697.3033,4584076.8189,1.2514,2820788.4627,0.9994,LOW,65.5152
CUSTGST0001095,24ABCDE001094FZ6,Food Enterprises 2094,Food Trade 2094,ACTIVE,2018-04-22,2024-01,GSTR1,2024-01-19,LATE,MONTHLY,3,2180067.3507,2231622.3915,202021.9803,2231622.3915,1520202.7859,925079.7836,62.1688,37.8312,209226.1422,95566.428,60574.0287,63904.3618,62426.3445,62426.3445,13264.9295,130194.655,108903.4503,13867.4175,95036.0328,85,10,26.2411,MEDIUM,2445282.5694,6953089.2126,14.9577,26.5896,13.7542,0.0,1,87.7879,3,2,8.867,29343390.8332,19935422.7962,1.4719,17318050.1792,0.9895,LOW,70.8085
CUSTGST0001096,33ABCDE001095FZ7,Pharma Enterprises 2095,Pharma Trade 2095,ACTIVE,2020-03-10,2025-04,GSTR1,2025-04-06,FILED,MONTHLY,0,181711.2168,181928.361,17056.6702,181928.361,147749.8101,38557.1114,79.3045,20.6955,15428.7695,7805.7828,218.2374,6592.6221,4622.3699,4622.3699,1219.3083,21477.4871,16177.7609,2515.0795,13662.6814,131,70,48.8829,HIGH,186306.9215,547715.3152,6.0639,10.6523,42.7432,0.0,0,98.0,3,0,6.5855,2235683.0581,653063.3309,3.4234,486661.5377,0.9632,LOW,71.6176
CUSTGST0001097,19ABCDE001096FZ8,Retail Enterprises 2096,Retail Trade 2096,ACTIVE,2023-01-21,2026-02,GSTR1,2026-02-26,LATE,MONTHLY,1,107406.7408,106033.373,17573.2806,106033.373,76929.3974,33879.3932,69.4254,30.5746,8032.1673,798.3754,3954.283,6885.9702,4851.7625,4851.7625,983.7854,7429.0959,6953.4166,272.0521,6681.3644,153,126,60.721,HIGH,110808.7906,345953.7274,17.8115,2.6507,-5.2615,5.2615,1,96.9221,1,0,3.5014,1329705.4876,651958.2155,2.0396,305594.0094,0.9661,LOW,80.4098
CUSTGST0001098,23ABCDE001097FZ9,Wholesale Enterprises 2097,Wholesale Trade 2097,ACTIVE,2015-12-06,2025-07,GSTR1,2025-07-24,FILED,MONTHLY,0,190329.4199,192521.157,27814.3952,192521.157,168078.9238,38303.7948,81.4404,18.5596,7399.0033,9806.1545,6243.6783,7732.9109,9527.4283,9527.4283,1026.6277,17144.3717,14326.8129,506.8588,13819.9541,18,7,27.4852,MEDIUM,206382.7186,584803.1886,20.8884,25.3249,36.4775,0.0,0,93.0,0,0,11.487,2476592.6234,442299.1911,5.5994,984867.0135,0.9594,LOW,97.9522
CUSTGST0001099,06ABCDE001098FZ1,Manufacturing Enterprises 2098,Manufacturing Trade 2098,ACTIVE,2023-08-05,2025-07,GSTR1,2025-07-14,LATE,MONTHLY,1,99913.0899,98135.9182,9837.3524,98135.9182,64076.3133,43011.4107,59.8353,40.1647,3089.8524,4452.2319,219.9661,1338.453,4207.0269,4207.0269,84.8456,11811.2322,10692.2059,864.9371,9827.2688,89,34,18.1692,LOW,107087.7241,306183.122,3.429,19.0174,29.0888,0.0,1,98.7269,3,0,3.0177,1285052.6888,738825.1626,1.7393,412103.8156,0.9571,LOW,78.7741
CUSTGST0001100,36ABCDE001099FZ2,Technology Enterprises 2099,Technology Trade 2099,ACTIVE,2015-07-04,2026-03,GSTR1,2026-03-13,FILED,MONTHLY,0,260179.4639,260987.9951,36490.4301,260987.9951,261684.5626,33729.5652,88.5823,11.4177,12430.1595,5432.7902,10633.0559,11094.4588,11940.0303,11940.0303,1515.9107,10116.5241,8118.0088,1471.2734,6646.7354,36,30,58.5463,HIGH,295414.1278,892777.2388,17.1075,5.3296,28.3511,0.0,1,97.0,2,0,11.5171,3544969.5337,871063.4776,4.0697,1308292.4364,0.9952,LOW,77.7387
CUSTGST0001101,27ABCDE001100FZ3,Construction Enterprises 2100,Construction Trade 2100,ACTIVE,2017-05-15,2026-02,GSTR3B,2026-02-09,FILED,QUARTERLY,0,249487.36,242603.8595,28587.0132,242603.8595,178464.4129,80130.4053,69.0131,30.9869,28032.4813,7974.2219,12023.6888,5179.9702,11594.2474,11594.2474,218.5481,26317.7876,21236.7763,2024.1005,19212.6758,202,106,18.4157,LOW,258594.8182,735651.6962,2.1084,-12.4228,-21.4507,21.4507,3,100.0,0,1,9.401,3103137.8184,2476573.5137,1.253,1457919.13,0.977,LOW,77.7551
CUSTGST0001102,09ABCDE001101FZ4,Logistics Enterprises 2101,Logistics Trade 2101,ACTIVE,2024-05-17,2024-08,GSTR1,2024-08-15,FILED,MONTHLY,0,466137.5625,454865.1268,38305.2794,454865.1268,256066.5334,241217.715,51.493,48.507,88099.8363,28034.3014,1999.8496,15669.0371,11057.5712,11057.5712,521.1,17884.4939,15477.9875,235.3429,15242.6445,93,52,48.7285,HIGH,497284.2484,1589073.6948,-11.2158,-17.5041,19.1988,0.0,0,100.0,3,0,2.5632,5967410.9811,3886726.1685,1.5353,2229351.9102,0.9929,LOW,73.8184
CUSTGST0001103,29ABCDE001102FZ5,Food Enterprises 2102,Food Trade 2102,ACTIVE,2021-11-13,2024-08,GSTR1,2024-08-13,LATE,MONTHLY,1,287378.1446,281953.4399,44076.0898,281953.4399,122235.2184,194979.7409,38.5339,61.4661,25686.2925,24446.8149,10636.9802,13259.4238,14895.1078,14895.1078,1026.4505,16062.6397,11548.5803,2225.788,9322.7923,204,203,10.6369,LOW,317214.9594,914698.482,-4.3264,26.731,14.8869,0.0,1,97.1406,2,3,5.1128,3806579.5124,695535.0521,5.4729,1649338.2443,0.9795,LOW,72.2664
CUSTGST0001104,07ABCDE001103FZ6,Pharma Enterprises 2103,Pharma Trade 2103,ACTIVE,2017-11-26,2026-09,GSTR3B,2026-09-27,FILED,MONTHLY,0,151824.264,150890.469,16810.1953,150890.469,133302.4975,20843.9916,86.4778,13.5222,15971.7562,9754.0698,2647.8435,5627.8149,5005.1204,5005.1204,1172.1396,7517.4972,6631.2901,660.8642,5970.4259,185,160,60.1163,HIGH,154146.4891,479370.7976,3.5493,25.4413,29.8642,0.0,0,98.0,3,1,9.2888,1849757.8689,342537.5182,5.4002,1199947.0601,0.9867,MEDIUM,64.5669
CUSTGST0001105,24ABCDE001104FZ7,Retail Enterprises 2104,Retail Trade 2104,ACTIVE,2015-02-16,2026-07,GSTR3B,2026-07-22,LATE,MONTHLY,7,656211.8326,639327.9479,96151.3398,639327.9479,463247.8346,215288.6137,68.2716,31.7284,80701.1001,42317.1304,1029.5944,31211.6561,30007.5422,30007.5422,4924.5992,68832.0221,58933.4167,9066.6704,49866.7464,176,97,21.6073,LOW,678536.4483,1925363.2889,18.1187,0.8387,-18.4655,18.4655,3,85.3927,1,0,11.5919,8142437.3797,3571220.3716,2.28,4569086.2947,0.9985,LOW,72.6059
CUSTGST0001106,33ABCDE001105FZ8,Wholesale Enterprises 2105,Wholesale Trade 2105,ACTIVE,2021-09-01,2026-05,GSTR3B,2026-05-14,LATE,MONTHLY,15,105939.3866,106252.3592,19125.1024,106252.3592,96530.6004,19982.1679,82.8498,17.1502,5538.3862,3422.9099,4425.5624,3916.6636,7422.1872,7422.1872,364.0644,6741.4501,5217.0124,758.2505,4458.7619,54,32,21.3595,LOW,116512.7683,349105.1814,1.1303,-13.9991,-10.7433,10.7433,2,74.8099,1,4,5.7601,1398153.2199,743435.224,1.8807,504881.4996,0.986,LOW,67.8764
CUSTGST0001107,19ABCDE001106FZ9,Manufacturing Enterprises 2106,Manufacturing Trade 2106,ACTIVE,2019-06-10,2024-11,GSTR3B,2024-11-10,LATE,MONTHLY,15,203438.7946,198548.716,30846.4289,198548.716,115288.5239,90199.709,56.1047,43.8953,4436.5101,10374.9333,7355.9773,8780.8283,10590.5433,10590.5433,884.5139,25552.9859,22732.1653,2518.2745,20213.8908,156,94,39.5313,MEDIUM,205488.2329,651339.1415,-17.0842,11.134,44.018,0.0,1,74.9155,1,4,7.0115,2465858.7947,1375378.5172,1.7929,1363508.2175,0.9772,LOW,67.9222
CUSTGST0001108,23ABCDE001107FZ1,Technology Enterprises 2107,Technology Trade 2107,ACTIVE,2018-10-26,2026-10,GSTR3B,2026-10-14,LATE,MONTHLY,20,246646.6865,250274.7284,25349.1561,250274.7284,237831.167,35620.696,86.9737,13.0263,14372.7326,6066.7418,12411.0755,10121.1893,6454.1852,6454.1852,2319.5964,20264.4535,16735.3892,2596.9602,14138.429,184,33,14.393,LOW,273451.863,862865.8433,-16.9612,22.077,-4.713,4.713,3,64.0816,2,0,8.5593,3281422.3558,1722554.4984,1.905,857069.912,0.994,LOW,68.1793
CUSTGST0001109,06ABCDE001108FZ2,Construction Enterprises 2108,Construction Trade 2108,ACTIVE,2022-09-24,2026-06,GSTR3B,2026-06-08,FILED,MONTHLY,0,435506.4541,428342.0959,70453.0175,428342.0959,215470.0546,237455.5769,47.5729,52.4271,75305.2222,35488.4283,10724.5074,15756.9126,25237.3506,25237.3506,4221.4038,45743.8107,39347.706,3991.5487,35356.1573,67,23,22.5782,LOW,452925.6315,1393061.145,-8.3259,-11.4476,33.2731,0.0,1,99.0,1,1,4.1044,5435107.5778,3491811.0043,1.5565,2990708.325,0.9983,LOW,86.4178
CUSTGST0001110,36ABCDE001109FZ3,Logistics Enterprises 2109,Logistics Trade 2109,ACTIVE,2017-04-02,2024-11,GSTR3B,2024-11-10,FILED,MONTHLY,0,480205.0939,467092.545,41124.5007,467092.545,348008.6506,136139.2993,71.8806,28.1194,85434.0058,20343.891,8203.7956,6902.6738,15807.792,15807.792,2606.243,44480.6788,39390.531,4942.1897,34448.3412,137,4,33.4151,MEDIUM,484147.9499,1512355.955,12.8491,-17.5158,2.3554,0.0,0,98.0,1,1,9.6456,5809775.3987,4496667.2725,1.292,2106295.0802,0.9767,LOW,82.3938
CUSTGST0001111,27ABCDE001110FZ4,Food Enterprises 2110,Food Trade 2110,ACTIVE,2024-10-03,2026-03,GSTR1,2026-03-12,FILED,MONTHLY,0,380804.8634,389174.5012,68147.634,389174.5012,215390.4796,193915.6941,52.6233,47.3767,47893.8267,28731.117,9504.1652,27708.7738,20140.4975,20140.4975,157.8653,49024.3248,37778.5185,7255.4425,30523.0761,86,84,55.0617,HIGH,409306.1737,1278203.7473,-12.3645,14.8187,41.9091,0.0,0,94.0,0,1,2.143,4911674.0842,2312325.4478,2.1241,1527684.2831,0.9552,LOW,84.3623
CUSTGST0001112,09ABCDE001111FZ5,Pharma Enterprises 2111,Pharma Trade 2111,ACTIVE,2022-12-18,2025-04,GSTR1,2025-04-22,LATE,MONTHLY,1,570283.6056,553989.1463,40402.6414,553989.1463,400019.6185,161900.2243,71.188,28.812,14510.2017,7192.0703,24366.2206,13193.7704,13524.0437,13524.0437,160.7837,72856.9377,59242.7667,5701.7905,53540.9762,200,58,35.0837,MEDIUM,561919.8428,1763578.9724,0.7237,-7.3689,4.3845,0.0,1,92.8656,1,1,4.4888,6743038.1141,3352909.8672,2.0111,2201952.2836,0.9904,LOW,78.3033
CUSTGST0001113,29ABCDE001112FZ6,Retail Enterprises 2112,Retail Trade 2112,ACTIVE,2018-01-06,2024-08,GSTR3B,2024-08-03,FILED,MONTHLY,0,635492.4424,630178.5308,86049.8856,630178.5308,569551.9969,75056.4396,88.3563,11.6437,55468.9992,11846.595,19156.9007,24203.0607,27218.6315,27218.6315,7409.5619,59443.7845,50968.8526,5535.8919,45432.9606,221,122,44.7262,MEDIUM,644608.4365,1857246.3397,9.8035,-19.537,23.6766,0.0,1,96.0,3,0,8.5307,7735301.238,4408707.8002,1.7546,2129859.8518,0.9673,LOW,72.1244
CUSTGST0001114,07ABCDE001113FZ7,Wholesale Enterprises 2113,Wholesale Trade 2113,ACTIVE,2017-08-12,2026-04,GSTR1,2026-04-20,LATE,QUARTERLY,3,238132.1958,245157.642,14880.5854,245157.642,103342.4072,172729.3175,37.4332,62.5668,3007.9574,9711.7684,6627.769,4084.1992,4811.0414,4811.0414,1174.3033,32922.1827,26581.7456,2998.7251,23583.0204,42,7,24.0256,LOW,276071.7247,803889.4723,18.7095,16.876,14.3375,0.0,0,88.4515,3,1,9.3971,3312860.6964,1167675.9072,2.8371,882093.9005,0.9967,LOW,70.8524
CUSTGST0001115,24ABCDE001114FZ8,Manufacturing Enterprises 2114,Manufacturing Trade 2114,ACTIVE,2019-04-25,2026-06,GSTR3B,2026-06-20,LATE,QUARTERLY,2,197881.6344,198917.2807,35835.623,198917.2807,91084.4442,111862.9047,44.8808,55.1192,24463.0413,12890.8223,2679.8882,10276.7753,12492.7904,12492.7904,573.267,20798.6916,17544.4307,2498.7517,15045.6789,111,31,55.5941,HIGH,202947.3489,568189.2044,10.1177,15.2866,19.0346,0.0,1,94.5537,3,3,7.7776,2435368.1862,411147.9236,5.9233,1420345.6353,0.9995,MEDIUM,59.2081
CUSTGST0001116,33ABCDE001115FZ9,Technology Enterprises 2115,Technology Trade 2115,ACTIVE,2024-11-23,2025-05,GSTR1,2025-05-18,LATE,MONTHLY,3,360788.7671,368418.8863,52426.593,368418.8863,330412.8146,84989.1179,79.5405,20.4595,36400.6023,29025.7461,4521.9569,13440.4643,18972.5681,18972.5681,1040.9924,25849.6452,21249.2447,998.8616,20250.3831,31,28,17.9087,LOW,415401.9325,1207290.8894,-12.0378,-2.0455,-20.27,20.27,2,92.8025,3,1,2.1134,4984823.19,1514928.7159,3.2905,2918750.1469,0.9529,MEDIUM,61.8152
CUSTGST0001117,19ABCDE001116FZ1,Construction Enterprises 2116,Construction Trade 2116,ACTIVE,2020-12-18,2026-07,GSTR3B,2026-07-18,FILED,MONTHLY,0,757750.0939,751454.5418,137305.5108,751454.5418,677825.1821,105798.6452,86.4988,13.5012,32823.0108,44110.2893,20917.7714,37365.9799,47975.3324,47975.3324,3988.866,30491.3915,26502.7995,590.9266,25911.8729,59,34,54.5164,HIGH,783623.8273,2466361.9008,-9.8768,22.8789,-6.3701,6.3701,1,93.0,2,0,6.4596,9403485.9272,3665086.2947,2.5657,5734257.7456,0.9736,LOW,74.2548
CUSTGST0001118,23ABCDE001117FZ2,Logistics Enterprises 2117,Logistics Trade 2117,ACTIVE,2022-03-03,2024-07,GSTR3B,2024-07-09,LATE,QUARTERLY,20,224257.8673,223567.434,28627.8582,223567.434,125482.6485,120599.439,50.9922,49.0078,13128.4877,18328.647,11003.3349,4564.6187,11124.784,11124.784,1813.6715,28430.8548,22380.6821,4086.3058,18294.3764,124,88,37.3582,MEDIUM,246082.0875,696144.2913,3.5069,3.3159,40.6768,0.0,1,65.2516,2,0,4.0042,2952985.0504,1989727.7492,1.4841,1408801.0411,0.989,LOW,70.2735
CUSTGST0001119,06ABCDE001118FZ3,Food Enterprises 2118,Food Trade 2118,ACTIVE,2018-07-26,2024-05,GSTR1,2024-05-09,LATE,MONTHLY,1,199352.662,202460.2223,26006.3289,202460.2223,191774.2797,24584.3913,88.6372,11.3628,31692.5671,15949.0632,8584.0139,4644.3733,9883.1794,9883.1794,1595.5969,24805.6673,20284.3055,193.9956,20090.31,149,63,28.6001,MEDIUM,216358.671,611633.8837,-10.7282,-1.9668,-24.3306,24.3306,1,98.5688,1,4,8.1975,2596304.0514,2134819.7553,1.2162,914187.6461,0.9668,MEDIUM,60.2065
CUSTGST0001120,36ABCDE001119FZ4,Pharma Enterprises 2119,Pharma Trade 2119,ACTIVE,2016-03-08,2026-07,GSTR1,2026-07-13,LATE,MONTHLY,3,158264.7857,155195.256,11722.5538,155195.256,141060.4974,25314.1984,84.7848,15.2152,20838.0972,5616.6863,4718.0298,4258.6963,3614.0936,3614.0936,235.6703,13931.3778,9950.8094,2069.241,7881.5684,160,82,23.7506,LOW,166374.6958,509900.6597,12.8967,17.8175,-15.1531,15.1531,3,93.6872,2,3,10.8754,1996496.35,1640614.813,1.2169,761474.9189,0.9525,MEDIUM,62.9168
CUSTGST0001121,27ABCDE001120FZ5,Retail Enterprises 2120,Retail Trade 2120,ACTIVE,2022-02-08,2024-05,GSTR3B,2024-05-01,FILED,QUARTERLY,0,185266.9037,183648.7846,17556.0078,183648.7846,170286.5343,30657.398,84.7433,15.2567,23669.1926,625.7657,983.2514,2813.2623,7023.2657,7023.2657,696.2141,13209.9699,10728.5227,1678.5894,9049.9333,153,74,31.9237,MEDIUM,200943.9323,574229.3622,21.7984,18.0136,-5.8123,5.8123,2,93.0,2,0,4.4037,2411327.1874,1059596.0565,2.2757,892754.3078,0.9751,LOW,80.1474
CUSTGST0001122,09ABCDE001121FZ6,Wholesale Enterprises 2121,Wholesale Trade 2121,ACTIVE,2018-02-19,2026-12,GSTR1,2026-12-06,LATE,QUARTERLY,5,639155.7489,649074.9506,65998.033,649074.9506,358188.1308,304139.3398,54.0802,45.9198,59903.5317,2475.2066,25481.1196,19687.9475,19930.7208,19930.7208,6448.644,87986.4955,73749.6294,4976.7531,68772.8763,24,3,47.6117,HIGH,662327.4706,1795314.8054,18.0263,1.7752,40.7638,0.0,0,89.9902,3,0,8.0901,7947929.6468,6197000.1642,1.2825,3931346.06,0.9826,LOW,67.2289
CUSTGST0001123,29ABCDE001122FZ7,Manufacturing Enterprises 2122,Manufacturing Trade 2122,ACTIVE,2016-10-23,2025-05,GSTR1,2025-05-24,FILED,MONTHLY,0,461474.9111,470206.5988,41481.0909,470206.5988,423862.4216,62335.8876,87.1789,12.8211,81590.1732,28530.681,3613.6205,4080.1029,17134.2902,17134.2902,3132.4077,50278.249,42310.6118,73.1009,42237.5109,166,43,9.0736,LOW,486198.3092,1423955.781,-13.2124,27.6924,24.1713,0.0,0,93.0,1,0,10.5473,5834379.7104,1454845.5167,4.0103,2166194.1966,0.9764,LOW,91.311
CUSTGST0001124,07ABCDE001123FZ8,Technology Enterprises 2123,Technology Trade 2123,ACTIVE,2023-08-17,2026-10,GSTR1,2026-10-04,LATE,MONTHLY,2,302681.2311,302910.0498,37798.331,302910.0498,159117.5579,173378.6098,47.8555,52.1445,12996.5914,7350.0593,15957.5633,7669.2141,13271.7865,13271.7865,3585.5438,35110.7384,28680.2432,1633.1157,27047.1275,75,23,26.2209,MEDIUM,332496.1676,996204.9377,-1.5329,-3.2521,-18.8299,18.8299,1,90.9466,0,3,3.4508,3989954.0117,1496045.0206,2.667,1875749.0214,0.9825,LOW,72.1043
CUSTGST0001125,24ABCDE001124FZ9,Construction Enterprises 2124,Construction Trade 2124,ACTIVE,2021-08-08,2025-01,GSTR1,2025-01-07,LATE,MONTHLY,15,146615.4068,147034.4062,12977.2787,147034.4062,106330.2523,43693.346,70.8757,29.1243,20660.0213,6873.8228,1612.5453,5419.2056,3403.7014,3403.7014,750.6704,14134.7578,12787.8842,337.9766,12449.9075,65,41,44.2248,MEDIUM,150023.5983,449643.4289,20.6644,-1.4396,22.2219,0.0,0,77.0242,1,1,5.6828,1800283.1799,843809.8751,2.1335,895820.549,0.9832,LOW,79.8832
CUSTGST0001126,33ABCDE001125FZ1,Logistics Enterprises 2125,Logistics Trade 2125,ACTIVE,2020-06-07,2025-02,GSTR3B,2025-02-21,LATE,MONTHLY,1,359548.3567,353194.0546,39622.2023,353194.0546,301050.3739,77331.2367,79.5626,20.4374,15714.9744,16454.9135,17525.7285,4871.8589,15492.2418,15492.2418,3765.8597,39033.9092,36042.6071,1115.3396,34927.2675,54,12,58.9646,HIGH,378381.6106,1202655.8702,12.1493,0.2241,-5.1609,5.1609,1,91.4586,3,3,6.3372,4540579.3275,2238599.2689,2.0283,2343677.5501,0.9611,MEDIUM,52.3876
CUSTGST0001127,19ABCDE001126FZ2,Food Enterprises 2126,Food Trade 2126,ACTIVE,2017-04-14,2026-08,GSTR3B,2026-08-03,FILED,MONTHLY,0,1251466.8394,1276881.5615,229106.2049,1276881.5615,1137739.5552,277705.9317,80.3803,19.6197,17508.8985,7421.3206,49073.0959,65030.5079,76326.2107,76326.2107,11423.2756,132835.4792,106248.7292,14656.6477,91592.0815,197,43,30.5761,MEDIUM,1415445.4869,4243906.8273,15.6095,18.1072,-8.3483,8.3483,4,100.0,3,0,9.259,16985345.8426,10533960.845,1.6124,9592186.0727,0.9656,LOW,69.9754
CUSTGST0001128,23ABCDE001127FZ3,Pharma Enterprises 2127,Pharma Trade 2127,ACTIVE,2022-05-22,2024-05,GSTR1,2024-05-24,FILED,MONTHLY,0,177246.8996,176599.5518,18365.8953,176599.5518,90800.4166,103952.7531,46.6233,53.3767,3189.96,14624.2128,9228.474,5038.8313,5967.171,5967.171,1392.722,12682.8473,11177.3628,1351.3522,9826.0106,180,84,49.0513,HIGH,194753.1697,614090.7849,-2.9115,4.2571,-1.1867,1.1867,4,93.0,1,0,4.1221,2337038.0369,487745.5982,4.7915,1009518.5968,0.9623,LOW,86.8325
